name,src_file,src_line,total_ns,counts
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr/render/shadow_sampling.wgsl"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_asset-0.19.0/src/server/mod.rs,1667,814583,2
plugin build{plugin="bevy_ui::UiPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,406124,1
sub app{name=RenderExtractApp},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/sub_app.rs,576,1209840244,2993
plugin build{plugin="avian3d::dynamics::rigid_body::mass_properties::MassPropertyPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,403250,1
plugin build{plugin="avian3d::schedule::PhysicsSchedulePlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,402458,1
plugin build{plugin="bevy_time::TimePlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,398291,1
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr/volumetric_fog/volumetric_fog.wgsl"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_asset-0.19.0/src/server/mod.rs,1667,776875,2
queue_submit{count=11},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_core_pipeline-0.19.0/src/schedule.rs,236,1152124299,2989
plugin build{plugin="bevy_pbr::prepass::PrepassPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,376124,1
plugin build{plugin="bevy_pbr::render::mesh::MeshRenderPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,367625,1
plugin build{plugin="bevy_light::LightPlugin"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,363583,1
asset loading{loader="bevy_shader::shader::ShaderLoader" asset="embedded://bevy_pbr/cluster/cluster_raster.wgsl"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_asset-0.19.0/src/server/mod.rs,1667,724708,2
queue_submit{count=7},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_core_pipeline-0.19.0/src/schedule.rs,236,720083,2
plugin build{plugin="bevy_render::extract_component::ExtractComponentPlugin<bevy_anti_alias::fxaa::Fxaa>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/app.rs,566,360041,1
system{name="bevy_world_serialization::world_asset_spawner::world_instance_spawner_system"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,1076380550,2993
