name,src_file,src_line,total_ns,counts
system{name="bevy_pbr::cluster::gpu::prepare_clusters_for_gpu_clustering"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,47525255,288
system{name="lod::scene::refresh::levels::produce::produce_lod_refresh_levels_erased"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,46156662,288
system{name="bevy_pbr::render::mesh::collect_meshes_for_gpu_building"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,45588070,288
system{name="bevy_pbr::render::mesh::extract_meshes_for_gpu_building"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,43039950,288
system{name="avian3d::collision::narrow_phase::update_narrow_phase<avian3d::collision::collider::parry::Collider, player::contact::MotorTractionHooks<'_, '_>>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,65138675,440
system_commands{name="bevy_light::check_dir_light_mesh_visibility"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,54,37981885,288
system{name="bevy_render::batching::gpu_preprocessing::batch_and_prepare_binned_render_phase<bevy_core_pipeline::core_3d::Opaque3d, bevy_pbr::render::mesh::MeshPipeline>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,37893288,288
system{name="bevy_transform::systems::mark_dirty_trees"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,94261417,728
schedule{name=PhysicsSchedule},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,54266170,440
system{name="bevy_render::batching::gpu_preprocessing::write_binned_instance_buffers<bevy_core_pipeline::prepass::Opaque3dPrepass, bevy_pbr::render::mesh::MeshPipeline>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,34864000,288
system{name="poi_intelligence::discovery::discover_pois"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,34714580,288
system{name="bevy_pbr::render::skin::prepare_skins"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,34155214,288
system{name="lod::scene::refresh::cull_regions::markers::sync_nested_refresh_allowed"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,32327871,288
system{name="bevy_pbr::render::light::prepare_lights"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,30379541,288
RenderContextState::apply{system=bevy_core_pipeline::prepass::node::early_prepass},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_render-0.19.0/src/renderer/render_context.rs,110,29119336,288
system{name="spotting_intelligence_avian::observe::observe_spotting"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,5381459,55
par_for_each{query="bevy_ecs::entity::Entity" filter="(bevy_ecs::query::filter::Or<(bevy_ecs::query::filter::Changed<bevy_mesh::components::Mesh3d>, bevy_asset::asset_changed::AssetChanged<bevy_mesh::components::Mesh3d>, bevy_ecs::query::filter::Changed<bevy_pbr::mesh_material::MeshMaterial3d<chico_vegetation_shaders::chico_leaf_material::ChicoLeafMaterial>>, bevy_asset::asset_changed::AssetChanged<bevy_pbr::mesh_material::MeshMaterial3d<chico_vegetation_shaders::chico_leaf_material::ChicoLeafMaterial>>)>, bevy_ecs::query::filter::With<bevy_pbr::mesh_material::MeshMaterial3d<chico_vegetation_shaders::chico_leaf_material::ChicoLeafMaterial>>)"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/query/state.rs,297,175494704,2016
par_for_each{query="bevy_ecs::entity::Entity" filter="bevy_ecs::query::filter::Or<(bevy_ecs::query::filter::Changed<bevy_transform::components::transform::Transform>, bevy_ecs::query::filter::Changed<bevy_ecs::hierarchy::ChildOf>, bevy_ecs::query::filter::Added<bevy_transform::components::global_transform::GlobalTransform>)>"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/query/state.rs,297,2362305834,27144
system{name="lod::scene::refresh::cull_regions::markers::sync_cullable_roots_marker"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,24939247,288
sub app{name=RenderExtractApp},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_app-0.19.0/src/sub_app.rs,576,24734363,288
system{name="maybraid_world::pitch::apply_avian_terrain_pitch"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,24031999,288
schedule{name=RenderGraph},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,23159345,288
system{name="bevy_render::batching::gpu_preprocessing::write_indirect_parameters_buffers"},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/system/function_system.rs,52,22981825,288
schedule{name=StateTransition},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,22837947,288
schedule{name=First},/Users/l-monninger/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/bevy_ecs-0.19.0/src/schedule/schedule.rs,562,21054851,288
